latitude,longitude,home_size,lot_size,zoning,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,sale_price,date,sale_price_cpi,age,neighborhood
34.055832,-118.389151,1582.0,6219.0,LAR1,2.0,Slightly High,8.0,Excellent,3.0,2.0,900000.0,2006-02-10,1087.2829426061714,78.0,Pico-Robertson
34.283251,-118.380955,1600.0,6446.0,LAR1,3.0,Low,4.0,Average,3.0,3.0,620000.0,2005-11-01,904.94592407838,20.0,Lake View Terrace
33.99346,-117.937418,2182.0,6275.0,LCA16000,1.0,Moderate,6.0,Excellent,4.0,3.0,647000.0000000001,2005-11-18,924.4404150466704,36.0,Hacienda Heights
34.230269,-118.41966799999999,1358.0,5159.0,LAR1,9.0,Low,6.0,Average,4.0,2.0,515000.0,2005-11-08,824.7653328377789,29.0,Arleta
33.93182,-118.031678,1930.0,8251.0,LCRA06,12.0,Moderate,2.0,Above Average,3.0,3.0,300000.0000000001,2005-11-16,629.4879353321594,55.0,South Whittier
34.002683000000005,-118.452015,2312.0,10889.0,LAR1,2.0,Moderate,5.0,Average,3.0,3.0,1514999.9999999998,2005-10-17,1408.9056250299252,29.0,Missing
34.21089,-118.188441,2381.0,15163.0,LFR115000,0.0,Very Low,4.0,Excellent,3.0,3.0,1179999.9999999998,2005-08-25,1252.2484868876559,52.0,La Canada Flintridge
34.080806,-118.365117,2008.0,6530.0,LAR1,3.0,Slightly High,6.0,Average,3.0,2.0,1442500.0,2005-08-03,1384.5461070715287,81.0,Beverly Grove
34.696956,-118.151635,1938.0,9574.0,Lot:2,8.0,Moderate,5.0,Average,3.0,2.0,354999.99999999994,2005-07-28,688.6081373591638,25.0,Lancaster
34.649624,-118.201657,3662.0,9475.0,LCR17500,1.0,Moderate,2.0,Above Average,5.0,3.0,476000.0,2005-07-06,797.372861364708,0.0,Quartz Hill
34.180296999999996,-118.649704,1666.0,9260.0,LARS,2.0,Very Low,2.0,Excellent,3.0,2.0,739000.0,2005-06-22,995.8241861737632,45.0,Woodland Hills
33.88686,-118.407878,862.0,3198.0,MNRS,1.0,Low,5.0,Excellent,2.0,1.0,1650000.0000000002,2005-05-05,1488.380924957646,58.0,Manhattan Beach
34.676511,-118.089001,960.0,5038.0,LRR6OOO,12.0,Moderate,3.0,Poor,3.0,2.0,220000.00000000003,2005-04-22,543.2005188693189,22.0,Lancaster
34.583172,-118.153126,1609.0,7407.0,PDR1,3.0,Moderate,3.0,Above Average,3.0,2.0,315000.0,2005-04-04,649.9861647669812,11.0,Missing
34.035678000000004,-118.18025700000001,1611.0,3862.0,LCC3,9.0,Slightly High,2.0,Average,4.0,2.0,585000.0,2005-03-22,888.7554147647528,71.0,East Los Angeles
34.08007,-118.322961,3103.0,5605.0,LAR1,7.0,Slightly High,8.0,Above Average,3.0,5.0,840000.0,2005-02-28,1069.1425037994966,84.0,Larchmont
34.173017,-118.14200100000001,1206.0,8712.0,PSR6,5.0,Moderate,3.0,Poor,3.0,1.0,1050000.0,2005-02-08,1195.337658065001,100.0,Pasadena
34.09144000000001,-118.388376,2545.0,7397.0,LAR1,0.0,Slightly High,9.0,Above Average,4.0,5.0,1375000.0,2005-02-10,1367.8778003705636,67.0,Hollywood Hills West
34.081343,-118.36556999999999,3315.0,5240.0,LAR1,3.0,Slightly High,6.0,Average,3.0,4.0,990000.0,2005-01-24,1164.0255269421014,0.0,Beverly Grove
33.792775,-118.38967,4317.0,12546.0,PVR1YY,2.0,Very Low,3.0,Excellent,5.0,5.0,1200000.0000000002,2005-01-04,1281.549926845372,-10.0,Palos Verdes Estates
33.967251,-118.270394,1000.0,4803.0,LAR2,22.0,Slightly High,9.0,Poor,3.0,2.0,310000.0000000001,2005-01-12,651.3670027009781,15.0,Florence
34.152568,-118.39179299999999,5089.0,8999.0,LAR1,6.0,Low,3.0,Excellent,5.0,6.0,834999.9999999999,2005-01-20,1069.0256971976908,-11.0,Studio City
33.905638,-118.14489099999999,1144.0,4998.0,DOR105,9.0,Moderate,11.0,Average,3.0,2.0,350000.0,2004-12-07,692.843076868404,48.0,Downey
34.026719,-118.348148,1016.0,3600.0,LAR1,20.0,Slightly High,11.0,Poor,2.0,1.0,1060000.0,2004-11-09,1203.5288427755565,77.0,West Adams
33.992303,-117.956969,1346.0,12995.0,LCRA10,4.0,Moderate,2.0,Excellent,3.0,2.0,690000.0,2004-10-20,971.2741600474623,41.0,Hacienda Heights
34.070640000000004,-117.896955,1248.0,8099.0,WCR1,6.0,Low,3.0,Above Average,3.0,2.0,498000.0,2004-09-21,827.3179414852052,50.0,West Covina
33.976729,-118.096678,1014.0,5210.0,PRSF,15.0,Moderate,7.0,Average,3.0,1.0,330000.0000000001,2004-09-14,673.4645516800928,53.0,Pico Rivera
33.911527,-118.289887,1226.0,7500.0,LAR1,11.0,Moderate,15.5,Poor,2.0,2.0,375000.0,2004-08-19,718.6729194644139,56.0,Harbor Gateway
34.047649,-118.419884,1859.0,6501.0,LAR1,3.0,Slightly High,6.0,Above Average,3.0,2.0,987000.0,2004-08-18,1165.9346868205776,73.0,West Los Angeles
33.942673,-118.094857,1463.0,5678.0,SSR1YY,13.0,Moderately High,2.0,Above Average,4.0,2.0,320000.0,2004-07-02,664.0568416275484,52.0,Santa Fe Springs
34.001014,-117.95665100000001,1240.0,6165.0,LCR16000,9.0,Moderate,5.0,Above Average,4.0,2.0,570000.0,2004-07-08,886.2733577317621,48.0,Hacienda Heights
34.111453000000004,-118.131597,2863.0,8712.0,SOR109,1.0,Very Low,3.0,Excellent,4.0,3.0,1005000.0,2004-06-30,1175.8979117200436,64.0,San Marino
34.004514,-118.078744,896.0,5203.0,PRSF,11.0,Moderate,8.0,Poor,2.0,1.0,300000.0000000001,2004-06-10,642.4616601110953,76.0,Pico Rivera
33.817840000000004,-118.369492,2441.0,12464.0,TORR-LO,0.0,Low,3.0,Excellent,3.0,3.0,1175000.0,2004-05-20,1273.4837937838636,53.0,Torrance
33.928937,-118.045482,776.0,8738.0,LCR1YY,8.0,Moderate,14.0,Above Average,2.0,1.0,326999.99999999994,2004-04-29,673.7754850507098,55.0,South Whittier
33.871606,-118.403225,1200.0,3011.0,HBR2YY,3.0,Low,4.0,Excellent,1.0,1.0,874999.9999999999,2004-04-05,1102.161802231357,81.0,Hermosa Beach
34.26404,-118.51828799999998,624.0,10500.0,LAR2,5.0,Low,5.0,Above Average,1.0,1.0,270000.0,2004-03-03,613.2214567043842,56.0,Granada Hills
34.597106,-118.175436,2916.0,7033.0,LCA22,5.0,Moderate,3.0,Above Average,5.0,3.0,321999.99999999994,2004-02-23,671.8283883988878,1.0,Missing
33.986893,-118.37176,2728.0,8067.0,LCR3YY,4.0,Slightly High,4.0,Poor,3.0,4.0,769000.0,2004-02-27,1038.230027348712,49.0,Ladera Heights
33.811515,-118.313496,1623.0,6038.0,TORR-LO,3.0,Low,9.0,Average,3.0,2.0,955000.0,2004-02-04,1156.9966490755596,40.0,Torrance
34.122316999999995,-118.366055,3150.0,11495.0,LARE11,1.0,Slightly High,3.0,Above Average,3.0,4.0,1499999.9999999998,2004-02-06,1450.0268525977594,35.0,Hollywood Hills West
34.118407,-118.173442,1386.0,6748.0,LAR1,7.0,Slightly High,2.0,Average,3.0,1.0,300000.0000000001,2004-01-30,650.2200989709804,97.0,Highland Park
34.064415000000004,-118.02799399999999,1304.0,7339.0,EMR1YY,10.0,Moderate,14.0,Average,3.0,2.0,610000.0000000001,2003-12-01,929.4424492207444,64.0,El Monte
34.104508,-118.503326,2843.0,9188.0,LARE15,0.0,Slightly High,2.0,Excellent,4.0,3.0,1182000.0000000002,2003-12-17,1293.7975497879186,48.0,Brentwood
33.96875900000001,-117.89933,2692.0,5310.0,LCA15,2.0,Very Low,2.0,Excellent,4.0,3.0,520000.0,2003-12-02,858.1421970659883,13.0,Rowland Heights
34.077579,-118.485281,4270.0,8191.0,LARE15,1.0,Slightly High,3.0,Excellent,4.0,5.0,938000.0,2003-12-04,1152.5479570377274,42.0,Brentwood
33.854152,-118.386173,3434.0,6636.0,RBR-1,0.0,Low,7.0,Excellent,4.0,3.0,575000.0,2003-11-26,901.8950239059652,-1.0,Redondo Beach
34.01073,-118.43800800000001,1356.0,5759.0,LAR1,4.0,Slightly High,9.0,Average,3.0,2.0,395000.0,2003-10-03,746.5053718964588,47.0,Mar Vista
33.836022,-118.284097,1290.0,6606.0,CARS,6.0,Moderate,7.0,Average,3.0,2.0,96500.0,2003-10-17,368.97593856949976,50.0,Carson
33.964449,-118.40128,1278.0,6042.0,LAR1,4.0,Slightly High,4.0,Average,3.0,2.0,1151999.9999999998,2003-09-12,1274.1659703847035,59.0,Westchester
34.44426,-118.480268,2424.0,5301.0,LCA21,0.0,Low,3.0,Excellent,4.0,3.0,387000.0,2003-09-10,738.5080693306761,0.0,Castaic Canyons
34.679221000000005,-118.109067,1422.0,5764.0,LRRA7500,14.0,Moderate,2.0,Average,3.0,2.0,1590000.0,2003-08-20,1499.3498049109344,16.0,Lancaster
34.119059,-118.19041299999999,576.0,1366.0,LARD1.5,16.0,Slightly High,4.0,Average,1.0,1.0,1289999.9999999998,2003-08-14,1350.514528167283,81.0,Highland Park
34.68479,-118.096528,1076.0,3895.0,LRRA7500,14.0,Moderate,2.0,Average,3.0,2.0,134999.99999999994,2003-07-11,437.7198818227289,14.0,Lancaster
33.960307,-118.11898500000001,3545.0,11247.0,DOR175,3.0,Moderate,4.0,Above Average,5.0,4.0,850000.0,2003-06-19,1098.9429275330722,50.0,Downey
34.079863,-117.86754499999999,3370.0,14110.0,CVR110000,2.0,Moderate,3.0,Above Average,4.0,3.0,945000.0,2003-06-18,1158.7282086465907,22.0,Missing
34.083494,-117.87863300000001,1477.0,8615.0,CVR1,3.0,Moderate,5.0,Above Average,3.0,2.0,324500.0000000001,2003-06-02,679.0050840690494,48.0,Missing
33.860758000000004,-118.08659899999999,2496.0,5561.0,ATR16000,5.0,Moderate,8.0,Above Average,4.0,4.0,515000.0,2003-05-23,855.8661180284572,14.0,Artesia
33.800525,-118.25971000000001,1003.0,6130.0,LAR1,15.0,Moderate,12.0,Average,3.0,1.0,245000.00000000003,2003-05-19,590.3169609975787,59.0,Wilmington
33.89099,-118.08712,1186.0,6213.0,NOR1YY,22.0,Moderate,6.0,Above Average,2.0,1.0,510000.00000000006,2003-05-15,851.7012946848488,54.0,Norwalk
34.081014,-118.025517,1683.0,7583.0,EMR1A,10.0,Moderate,6.0,Above Average,3.0,2.0,315000.0,2003-04-29,668.810029288942,57.0,El Monte
34.045653,-117.96163700000001,1257.0,6862.0,LCA16000,10.0,Moderate,7.0,Average,4.0,2.0,560000.0,2003-04-30,891.7467057185893,47.0,West Puente Valley
34.171645,-118.160302,528.0,4054.0,PSR6,5.0,Moderate,9.0,Poor,2.0,1.0,1200000.0000000002,2003-04-09,1305.3835127435782,78.0,Pasadena
33.769496000000004,-118.41456200000002,4407.0,10537.0,PVR1YY,1.0,Very Low,2.0,Excellent,4.0,5.0,940000.0,2003-03-18,1154.0891751092004,-3.0,Palos Verdes Estates
34.211237,-118.349411,889.0,5780.0,LAR1,3.0,Low,14.0,Poor,2.0,1.0,1554999.9999999998,2003-02-27,1488.8168596996186,60.0,Sun Valley
34.561741999999995,-118.05737099999999,1650.0,7327.0,LCRA7000,3.0,Moderate,2.0,Average,3.0,2.0,350000.0,2003-02-19,706.3339866592819,13.0,Missing
34.107620000000004,-117.915377,1056.0,6400.0,LCA106,6.0,Moderate,4.0,Average,4.0,2.0,498000.0,2003-02-06,842.5404355766252,49.0,Vincent
34.068525,-117.911007,1245.0,7101.0,WCR1,12.0,Low,6.0,Above Average,3.0,2.0,180000.0,2003-01-21,508.48604970124944,50.0,West Covina
34.125266,-118.13699,2814.0,10407.0,PSR4,1.0,Moderate,4.0,Above Average,4.0,4.0,1000000.0,2002-12-24,1201.1603013968374,76.0,Pasadena
34.147894,-117.838282,2783.0,13403.0,GDE6,1.0,Low,2.0,Excellent,4.0,2.0,649999.9999999999,2002-12-19,968.4063946885274,31.0,Glendora
33.903777000000005,-118.230507,809.0,3708.0,COPRM,18.0,High,15.5,Poor,2.0,1.0,1459999.9999999998,2002-12-19,1451.3675143434698,50.0,Compton
34.105015,-118.053581,1739.0,9525.0,TCR1YY,2.0,Low,8.0,Excellent,2.0,2.0,368000.00000000006,2002-12-18,728.659916306531,54.0,Temple City
34.320977,-118.45789099999999,1435.0,7377.0,LAR1,3.0,Low,4.0,Average,3.0,2.0,640000.0,2002-11-26,959.8676135965574,37.0,Sylmar
33.81590300000001,-118.217172,903.0,5355.0,LBR1N,22.0,Slightly High,10.0,Average,2.0,1.0,182000.0,2002-11-05,511.86689872243346,60.0,Long Beach
34.213555,-118.380293,1050.0,6295.0,LAR1,15.0,Low,11.0,Average,3.0,2.0,230000.0,2002-10-30,575.4204199366652,48.0,Sun Valley
34.692848,-118.088102,1679.0,6644.0,LRA22,7.0,Moderate,2.0,Average,4.0,3.0,155000.0,2002-10-28,472.37532171676366,12.0,Lancaster
34.550269,-118.080477,1296.0,5065.0,PDRPD10U,6.0,Moderate,2.0,Average,3.0,2.0,1270000.0,2002-10-15,1352.144830475403,21.0,Missing
34.130736,-118.340135,1470.0,9993.0,LAR1,0.0,Slightly High,3.0,Above Average,2.0,2.0,615000.0,2002-10-11,940.9334535062468,46.0,Hollywood Hills
34.110347,-118.305665,2810.0,11010.0,LARE11,4.0,Slightly High,2.0,Above Average,3.0,3.0,855000.0,2002-10-07,1109.4415046720687,38.0,Los Feliz
33.87811,-118.406546,2093.0,1352.0,MNRM,2.0,Low,3.0,Excellent,4.0,4.0,1250000.0,2002-09-30,1342.5670142846886,40.0,Manhattan Beach
34.27986,-118.49016999999999,1552.0,6806.0,LARS,5.0,Low,4.0,Above Average,4.0,2.0,339999.99999999994,2002-09-19,700.1972886936386,43.0,Granada Hills
34.01529,-118.314749,1176.0,5160.0,LAR1,22.0,Slightly High,4.0,Poor,2.0,1.0,164999.99999999994,2002-08-23,488.183559333744,90.0,Exposition Park
34.008971,-118.08713,1546.0,6538.0,PRSF,16.0,Moderate,7.0,Poor,4.0,2.0,265000.0,2002-08-23,618.6772043005911,29.0,Pico Rivera
34.088237,-117.73001699999999,1197.0,5993.0,POR17200,7.0,Moderately High,4.0,Poor,3.0,2.0,1480000.0,2002-07-17,1464.5164525384107,43.0,Pomona
33.96152,-117.85188899999999,1484.0,7803.0,LCR17500,0.0,Low,2.0,Excellent,3.0,2.0,299000.0,2002-06-28,658.628115856908,39.0,Diamond Bar
34.171141,-118.180388,2882.0,10496.0,PSR4,0.0,Moderate,2.0,Average,3.0,3.0,475000.0,2002-06-14,830.140260187526,53.0,Pasadena
34.548221999999996,-118.08386100000001,1707.0,11567.0,PDRPD12U,6.0,Moderate,2.0,Average,4.0,2.0,1370000.0000000002,2002-06-14,1409.8241821479746,22.0,Missing
34.187661999999996,-118.376405,1520.0,12961.0,LAR1,12.0,Low,7.0,Average,2.0,2.0,230000.0,2002-04-10,577.8156866527038,53.0,North Hollywood
34.037917,-118.623269,1764.0,1822.0,LCR303,0.0,Moderate,2.0,Excellent,3.0,3.0,804000.0000000001,2002-03-27,1083.3393563763043,39.0,Malibu
34.086294,-117.841554,2040.0,16373.0,LCA110000,3.0,Moderate,3.0,Above Average,3.0,3.0,385000.0,2002-03-12,749.6643544248999,48.0,West San Dimas
33.989712,-118.42923799999998,1704.0,3952.0,LAR1,5.0,Slightly High,9.0,Average,3.0,3.0,445000.00000000006,2002-02-22,808.228909872479,64.0,Missing
33.894302,-118.406464,2962.0,4401.0,MNRS,1.0,Low,6.0,Excellent,4.0,4.0,585000.0,2002-02-07,926.6853736718184,-4.0,Manhattan Beach
34.216216,-118.620592,1582.0,8406.0,LARS,6.0,Very Low,4.0,Average,3.0,2.0,315000.0,2001-10-23,680.1924650662639,36.0,West Hills
33.809958,-118.269175,1309.0,6136.0,CARS,15.0,Moderate,13.0,Average,3.0,2.0,177000.0,2001-09-04,509.0157438446991,58.0,Carson
34.618765,-118.206718,1349.0,6621.0,PDRPD-1-12U-R,5.0,Moderate,3.0,Above Average,3.0,2.0,1425000.0000000002,2001-09-04,1444.2820517407154,11.0,Missing
33.876352000000004,-118.381864,3111.0,7504.0,MNRS,6.0,Low,7.0,Excellent,5.0,6.0,1200000.0000000002,2001-08-30,1328.347485507283,0.0,Manhattan Beach
33.974603,-118.460572,4023.0,4476.0,LARD1.5,1.0,Moderate,4.0,Average,3.0,4.0,1350000.0000000002,2001-08-31,1408.9252721614484,15.0,Missing
33.977628,-118.396275,2583.0,8781.0,LAR1,3.0,Slightly High,13.0,Average,4.0,3.0,734000.0,2001-08-08,1038.8888972575799,49.0,Westchester
34.140583,-117.77148000000001,2256.0,10006.0,LVPR3D,0.0,Low,4.0,Excellent,4.0,3.0,330000.0000000001,2001-08-07,696.5912981223053,24.0,La Verne
34.28472,-118.373676,2509.0,9250.0,LCR1,3.0,Low,3.0,Average,4.0,4.0,662830.0,2001-08-23,987.2386585897476,7.0,Lopez/Kagel Canyons
33.877665,-118.320994,1705.0,5713.0,TORR-LO,9.0,Low,14.0,Excellent,4.0,3.0,307000.0000000001,2001-07-06,671.8777554807565,48.0,Torrance
34.236559,-118.43084,1868.0,6213.0,LAR1,7.0,Low,7.0,Average,4.0,3.0,172000.0,2001-06-26,502.1974185427592,49.0,Arleta
34.088522,-118.373473,2452.0,7798.0,LAR1,1.0,Slightly High,11.0,Average,3.0,3.0,915000.0,2001-06-29,1158.2993151041687,77.0,Beverly Grove
33.851056,-118.17548400000001,1092.0,7268.0,LBR1N,22.0,Slightly High,5.0,Poor,3.0,1.0,175000.0,2001-05-01,506.9855298904391,49.0,Long Beach
34.088127,-117.871803,1524.0,7629.0,CVR17500,3.0,Moderate,10.0,Above Average,3.0,2.0,215000.0,2001-04-20,563.2167564571372,44.0,Missing
34.654990000000005,-118.18761699999999,2034.0,11980.0,LRRA10000,4.0,Moderate,2.0,Average,4.0,2.0,1419999.9999999998,2001-01-30,1454.86050012171,45.0,Lancaster
34.097312,-118.386026,4099.0,12795.0,LARE15,0.0,Slightly High,4.0,Above Average,3.0,4.0,1508000.0,2001-01-03,1499.2630971181657,38.0,Hollywood Hills West
34.091231,-118.235336,720.0,4593.0,LAR1,9.0,Slightly High,7.0,Above Average,1.0,1.0,1390000.0000000002,2000-12-19,1443.9529078193652,76.0,Elysian Valley
34.096693,-118.043653,1699.0,7432.0,TCR172,2.0,Low,5.0,Excellent,3.0,2.0,200000.0,2000-11-22,547.5652337743593,24.0,Temple City
34.036363,-118.35615200000001,1416.0,5040.0,LARD2,22.0,Slightly High,5.0,Poor,3.0,2.0,1370000.0000000002,2000-11-21,1433.1153630754316,78.0,Mid-City
33.912704999999995,-118.120699,1954.0,10488.0,DOR1,8.0,Moderate,3.0,Average,3.0,3.0,1480000.0,2000-10-03,1489.966442575134,51.0,Downey
34.130705999999996,-118.184816,720.0,7719.0,LAR1,11.0,Slightly High,4.0,Average,2.0,1.0,183500.0,2000-09-27,525.0955994874041,79.0,Eagle Rock
34.591702000000005,-118.15563300000001,1760.0,7440.0,LCRA7000,5.0,Moderate,3.0,Above Average,4.0,3.0,1300000.0,2000-08-31,1401.2643100666864,27.0,Desert View Highlands
33.765232,-118.38884499999999,3642.0,14023.0,RERPD2U,1.0,Very Low,2.0,Excellent,4.0,4.0,1175000.0,2000-08-30,1332.193523229014,21.0,Rolling Hills Estates
34.704809000000004,-118.066271,1572.0,6894.0,LRR36.6UDP,0.0,Moderate,3.0,Average,3.0,3.0,825000.0,2000-08-09,1116.2856937182344,6.0,Lancaster
34.692551,-118.117276,1044.0,7227.0,LRRA7500,8.0,Moderate,2.0,Poor,3.0,2.0,659999.9999999999,2000-07-31,998.4362773857927,43.0,Lancaster
34.699632,-118.153807,1488.0,8656.0,LRR17000,7.0,Moderate,2.0,Average,3.0,2.0,920000.0,2000-07-03,1178.8058929837994,46.0,Lancaster
33.778078,-118.196155,952.0,2513.0,LBPD10,22.0,Slightly High,15.5,Poor,2.0,1.0,1250000.0,2000-06-15,1375.64580910617,88.0,Long Beach
34.441564,-118.504701,2421.0,7499.0,SCUR2,2.0,Low,4.0,Excellent,4.0,3.0,287000.0,2000-05-31,660.8899380411852,21.0,Santa Clarita
34.033776,-118.33755,1162.0,7020.0,LAR1,22.0,Slightly High,12.0,Poor,2.0,1.0,1480000.0,2000-05-12,1500.7869655733905,78.0,West Adams
34.110963,-118.33285900000001,1133.0,3804.0,LARD1.5,2.0,Slightly High,3.0,Above Average,1.0,1.0,1090000.0000000002,2000-04-27,1288.708880210519,76.0,Hollywood Hills
34.03184,-118.37777700000001,1100.0,5185.0,LARD2,7.0,Moderate,15.5,Above Average,2.0,2.0,1260000.0,2000-04-28,1385.5648098814386,61.0,Culver City
34.019139,-118.4674,1380.0,6760.0,SMR1,4.0,Moderate,15.5,Excellent,3.0,2.0,489000.0,2000-04-28,863.1693321544614,59.0,Santa Monica
33.827096000000004,-118.105295,1361.0,5228.0,LBR1N,5.0,Slightly High,3.0,Above Average,3.0,2.0,195000.0,2000-03-31,545.2374514875817,47.0,Long Beach
34.125679,-117.712223,2443.0,15710.0,CLRS13000,0.0,Low,3.0,Excellent,4.0,3.0,359500.0,2000-03-23,740.3171680744642,22.0,Claremont
34.117129999999996,-118.19448999999999,1445.0,5592.0,LAR2,20.0,Slightly High,4.0,Average,3.0,2.0,1400000.0,2000-02-25,1466.9503955136065,91.0,Highland Park
33.797886,-118.367991,3807.0,10710.0,PVR1,0.0,Very Low,3.0,Excellent,4.0,4.0,1359999.9999999998,1999-12-30,1452.2709489247898,52.0,Palos Verdes Estates
34.282768,-118.50176699999999,2042.0,7637.0,LARS,4.0,Low,6.0,Above Average,4.0,3.0,649999.9999999999,1999-12-30,1004.0026844457796,-1.0,Granada Hills
34.031337,-117.800692,1503.0,7307.0,LCR108,2.0,Low,2.0,Above Average,4.0,2.0,215000.0,1999-12-21,577.4274498956974,33.0,Diamond Bar
34.068105,-118.49309,6519.0,14144.0,LARE15,1.0,Slightly High,5.0,Excellent,6.0,7.0,935909.0,1999-12-15,1204.7446530881075,-9.0,Brentwood
33.950527,-118.21136399999999,968.0,8334.0,SGR3YY,16.0,Slightly High,6.0,Average,3.0,1.0,1350000.0000000002,1999-12-16,1446.921866480887,74.0,South Gate
34.091223,-118.13242,565.0,2304.0,ALRPD,4.0,Low,15.5,Excellent,1.0,1.0,98000.0,1999-12-16,389.8443402509115,84.0,Alhambra
33.825068,-118.07376799999999,1216.0,2505.0,HGR2,5.0,Moderate,5.0,Average,3.0,2.0,133000.0,1999-11-23,454.1549124384526,30.0,Hawaiian Gardens
33.980346999999995,-118.275231,1065.0,5015.0,LAR2,22.0,Slightly High,15.5,Poor,2.0,1.0,1190000.0,1999-11-01,1358.47508091041,60.0,Florence
34.120295,-118.02399199999999,1951.0,7895.0,ARR1,0.0,Low,3.0,Excellent,3.0,2.0,372500.0,1999-11-02,760.0485489700274,41.0,Arcadia
33.852365,-118.16583,1729.0,4756.0,LKR1,13.0,Moderate,10.0,Above Average,3.0,2.0,220000.00000000003,1999-11-17,584.1031335203015,30.0,Missing
34.121415,-118.254618,1268.0,7760.0,GLR4YY,8.0,Low,10.0,Above Average,2.0,1.0,1000000.0,1999-10-05,1245.6821978060996,78.0,Glendale
33.789547999999996,-118.112871,1718.0,6638.0,LBR1N,5.0,Slightly High,3.0,Excellent,2.0,2.0,216000.0,1999-10-19,578.9407688124093,47.0,Long Beach
34.570873999999996,-118.04685800000001,1136.0,6994.0,PDR1,3.0,Moderate,2.0,Average,3.0,2.0,62500.0,1999-09-28,311.6986449522018,11.0,Missing
34.113487,-118.356505,2638.0,13468.0,LARE15,2.0,Slightly High,3.0,Above Average,4.0,5.0,815000.0,1999-09-10,1125.5731119105967,45.0,Hollywood Hills West
34.224747,-118.4,2468.0,9755.0,LARS,17.0,Low,7.0,Average,4.0,3.0,240000.00000000003,1999-08-31,612.2624846336469,36.0,Sun Valley
33.942212,-118.348569,1328.0,5594.0,LCR2YY,12.0,Moderately High,7.0,Average,3.0,2.0,1150000.0,1999-08-27,1340.2349803349655,58.0,Lennox
34.117075,-118.075668,1452.0,7125.0,LCR1YY,1.0,Low,4.0,Excellent,3.0,2.0,246500.00000000003,1999-08-25,620.4981493295243,51.0,Missing
34.564621,-118.030951,2175.0,6733.0,LCA21,3.0,Moderate,2.0,Average,4.0,3.0,860000.0,1999-08-17,1158.9941779354765,7.0,Missing
33.906046,-118.252998,1613.0,4999.0,LCR1YY,8.0,High,10.0,Poor,3.0,1.0,1390000.0000000002,1999-08-17,1473.4636583924396,48.0,Compton
34.175625,-118.240388,3732.0,11481.0,GLR1,0.0,Low,2.0,Excellent,5.0,4.0,562000.0,1999-08-05,936.9149880290829,20.0,Glendale
34.691331,-118.091475,1763.0,6372.0,LRA22,11.0,Moderate,2.0,Average,4.0,3.0,1040000.0,1999-07-30,1276.0542061889744,5.0,Lancaster
34.657747,-118.223575,914.0,11724.0,LCR17500,1.0,Moderate,2.0,Above Average,2.0,1.0,710000.0,1999-07-26,1054.3422937858022,45.0,Quartz Hill
34.647686,-118.241744,1967.0,9942.0,LCA210,1.0,Moderate,2.0,Above Average,3.0,2.0,163000.0,1999-07-21,505.1801249141522,4.0,Lancaster
33.988078,-117.875248,1380.0,6112.0,LCA16000,3.0,Moderate,4.0,Excellent,3.0,2.0,164999.99999999994,1999-07-22,508.26994041899945,36.0,Rowland Heights
33.827009999999994,-118.241536,2249.0,6390.0,CARS,4.0,Moderate,15.5,Average,4.0,2.0,188000.0,1999-05-25,543.355000933746,35.0,Carson
33.995039,-117.844204,2432.0,10870.0,LCC2,0.0,Low,3.0,Excellent,4.0,3.0,290000.0,1999-05-13,674.84454688089,18.0,Diamond Bar
34.020057,-118.318615,2009.0,5600.0,LAR1,22.0,Slightly High,6.0,Poor,6.0,3.0,128000.0,1999-04-01,448.34231377922583,87.0,Jefferson Park
34.683265999999996,-118.12295400000001,1157.0,6115.0,LRR16500,6.0,Moderate,2.0,Poor,3.0,2.0,575000.0,1999-04-20,950.2517242026877,27.0,Lancaster
34.027425,-118.35034499999999,948.0,2110.0,LAR2,22.0,Slightly High,9.0,Poor,2.0,1.0,980000.0,1999-04-20,1240.5600226007166,71.0,West Adams
34.163132,-118.210628,2248.0,7605.0,GLR1RY,2.0,Low,2.0,Above Average,3.0,3.0,630000.0,1999-04-19,994.6608369215182,-11.0,Glendale
33.962792,-118.393771,1413.0,6305.0,LAR1,5.0,Slightly High,9.0,Average,2.0,2.0,350500.0000000001,1999-04-09,741.9057808951428,58.0,Westchester
33.884473,-118.198904,838.0,8068.0,LCA1YY,13.0,High,6.0,Poor,2.0,1.0,136000.0,1999-03-02,463.8181461815317,59.0,East Compton
33.936048,-118.351143,1026.0,4007.0,LCR3YY,12.0,Moderately High,9.0,Average,2.0,2.0,1330000.0000000002,1999-02-26,1452.657139850091,58.0,Lennox
34.123801,-117.820532,1430.0,7593.0,GDR1,2.0,Low,7.0,Excellent,4.0,2.0,200000.0,1999-02-25,563.3162770269697,37.0,Glendora
33.891490999999995,-118.014575,1432.0,6060.0,LMR1,1.0,Low,13.0,Excellent,3.0,2.0,185000.0,1999-02-09,541.7802468402308,42.0,La Mirada
34.050805,-118.517459,1800.0,7798.0,LAR1,0.0,Moderate,3.0,Excellent,3.0,3.0,755000.0000000001,1999-01-14,1095.1533797313257,39.0,Pacific Palisades
34.127152,-117.752135,2157.0,15000.0,LCA115000,0.0,Low,3.0,Excellent,4.0,2.0,255500.0,1999-01-07,637.0843315656695,30.0,Claremont
33.894197,-118.011377,1302.0,6153.0,LMR1,3.0,Low,9.0,Above Average,3.0,2.0,175000.0,1999-01-07,527.2547443400515,44.0,La Mirada
